id_municipio,cod_uf,prob_risco,em_risco
2404705,24,0.7895030268029605,1
2922052,29,0.7887699474844895,1
1600204,16,0.7883473760302587,1
4313656,43,0.7882698616203223,1
2703809,27,0.7882558207690719,1
1300706,13,0.7882091524272883,1
4304671,43,0.7881901775246221,1
5005400,50,0.7878050631749846,1
4305108,43,0.7876831935821487,1
2909208,29,0.7873066977158071,1
2917102,29,0.7869627564427037,1
2409506,24,0.7867610475735995,1
2109304,21,0.7866924529410275,1
2106904,21,0.7866306263077725,1
3520400,35,0.786200992541442,1
2705804,27,0.785992080065178,1
2928406,29,0.7859784446432247,1
2409100,24,0.7858037116922487,1
1508407,15,0.7851668428814474,1
4202602,42,0.7850700945735697,1
1505650,15,0.7848984975254979,1
1720655,17,0.7848449323875392,1
1703305,17,0.7846536788476799,1
2918555,29,0.783925339197986,1
2803203,28,0.783833294569719,1
1722081,17,0.7834379488247847,1
2927507,29,0.7829761061500257,1
4311502,43,0.7826126929107656,1
5002159,50,0.7821815487816064,1
1714302,17,0.7821242488737186,1
2706505,27,0.7818121704586285,1
1702703,17,0.7815944270691492,1
2801405,28,0.7814623344861689,1
2408003,24,0.7813551932875138,1
4302238,43,0.7813294764413061,1
2203255,22,0.7813192534298313,1
4113254,41,0.7810250141635126,1
1708304,17,0.7807069557080406,1
1506005,15,0.7806905924985755,1
3522653,35,0.7806874194482887,1
1303809,13,0.7804822742118276,1
2706307,27,0.7802972211261475,1
4304358,43,0.7800535810364282,1
2903276,29,0.7799644468576402,1
3512605,35,0.7797396299459641,1
2907608,29,0.7795208763342311,1
3108255,31,0.7794011510101819,1
2910859,29,0.7791872971405209,1
1720200,17,0.7787019927535968,1
1304062,13,0.778653143339272,1
2922102,29,0.7785091714597608,1
4312500,43,0.7784652213579528,1
1503200,15,0.7784322841970609,1
1500347,15,0.7780854136677484,1
1504406,15,0.7780389026645244,1
2906899,29,0.7779438862693544,1
2511806,25,0.7778488499038357,1
2501005,25,0.7777586628083046,1
1721208,17,0.7777087452582225,1
2931103,29,0.7773431460674638,1
4310330,43,0.7773420430643745,1
4208104,42,0.7770958097053761,1
1100338,11,0.7768968397594381,1
2922730,29,0.7766094323083799,1
2900900,29,0.7765763579563416,1
2902005,29,0.7764376686719499,1
3301900,33,0.7764349299880782,1
1504000,15,0.7763793776453284,1
2109551,21,0.7761098857619678,1
4307401,43,0.7758044604983758,1
4120507,41,0.7755843160547066,1
2101400,21,0.7754321140916773,1
1200344,12,0.775243529059099,1
4304408,43,0.7749220601906145,1
4208807,42,0.7749054299831609,1
2923803,29,0.7742304043340991,1
3303708,33,0.7736650041746224,1
2925808,29,0.7736504744095156,1
2906402,29,0.7733796473844533,1
1711902,17,0.7733485609952405,1
2413300,24,0.773346544653353,1
2704302,27,0.7731385885878478,1
4203402,42,0.7727684630954537,1
2930402,29,0.7724031457980974,1
2400406,24,0.7722359582347396,1
3302502,33,0.7720337222078617,1
1502608,15,0.7720089377280898,1
2919801,29,0.771775152463878,1
2913507,29,0.7715653764489823,1
4314803,43,0.7711036090345118,1
2933604,29,0.7710535523933498,1
1506302,15,0.7709053308662249,1
2507606,25,0.7708955727353592,1
2907806,29,0.7700748271067034,1
2701506,27,0.7700035296096803,1
2906824,29,0.769834826830133,1
1600808,16,0.7696673801051047,1
2932804,29,0.7696422968488928,1
2403509,24,0.7695912420140609,1
5007109,50,0.7695256125311236,1
2930808,29,0.7693942966354965,1
1504307,15,0.7692964159436971,1
1301209,13,0.7689804951189133,1
2211209,22,0.7687144919306664,1
2900108,29,0.768504417522882,1
4311759,43,0.7682751024884722,1
2516102,25,0.7679587657661605,1
3303302,33,0.7679216713542131,1
3301850,33,0.767911611980259,1
2926509,29,0.7675368261401281,1
